batter_id,batter_name,bowling_type,balls,runs,dismissals,fours,sixes,dot_balls,strike_rate,average,dot_pct,boundary_pct
2c25d4f5,D Padikkal,Right-arm leg-spin,55,67.0,1.0,5.0,1.0,12.0,121.82,67.0,21.82,10.91
2c25d4f5,D Padikkal,Right-arm off-spin,25,33.0,1.0,3.0,1.0,6.0,132.0,33.0,24.0,16.0
2c25d4f5,D Padikkal,Right-arm pace,79,154.0,6.0,20.0,7.0,24.0,194.94,25.67,30.38,34.18
2c25d4f5,D Padikkal,Wrist-spin,8,5.0,2.0,0.0,0.0,3.0,62.5,2.5,37.5,0.0
aa8d28ae,D Wiese,Fast-Medium,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
aa8d28ae,D Wiese,Right-arm pace,5,13.0,1.0,0.0,2.0,1.0,260.0,13.0,20.0,40.0
aa8d28ae,D Wiese,Wrist-spin,3,0.0,0.0,0.0,0.0,3.0,0.0,,100.0,0.0
d67d5f00,DA Miller,Fast-Medium,88,108.0,5.0,11.0,2.0,29.0,122.73,21.6,32.95,14.77
d67d5f00,DA Miller,LA Orthodox,12,10.0,1.0,0.0,0.0,2.0,83.33,10.0,16.67,0.0
d67d5f00,DA Miller,Left-arm pace,30,39.0,1.0,2.0,2.0,7.0,130.0,39.0,23.33,13.33
d67d5f00,DA Miller,Off-Spin/Leg-Spin,5,3.0,1.0,0.0,0.0,2.0,60.0,3.0,40.0,0.0
d67d5f00,DA Miller,Right-arm leg-spin,44,80.0,0.0,3.0,6.0,7.0,181.82,,15.91,20.45
d67d5f00,DA Miller,Right-arm off-spin,26,34.0,1.0,4.0,0.0,7.0,130.77,34.0,26.92,15.38
d67d5f00,DA Miller,Right-arm pace,101,155.0,7.0,13.0,8.0,26.0,153.47,22.14,25.74,20.79
d67d5f00,DA Miller,Wrist-spin,24,25.0,1.0,3.0,0.0,7.0,104.17,25.0,29.17,12.5
dcce6f09,DA Warner,Fast-Medium,114,175.0,4.0,25.0,7.0,52.0,153.51,43.75,45.61,28.07
dcce6f09,DA Warner,LA Orthodox,37,65.0,2.0,6.0,4.0,10.0,175.68,32.5,27.03,27.03
dcce6f09,DA Warner,Left-arm pace,47,83.0,2.0,12.0,2.0,12.0,176.6,41.5,25.53,29.79
dcce6f09,DA Warner,Right-arm leg-spin,37,40.0,1.0,2.0,1.0,10.0,108.11,40.0,27.03,8.11
dcce6f09,DA Warner,Right-arm off-spin,30,41.0,2.0,6.0,1.0,12.0,136.67,20.5,40.0,23.33
dcce6f09,DA Warner,Right-arm pace,107,114.0,7.0,14.0,4.0,57.0,106.54,16.29,53.27,16.82
cd8d2859,DG Nalkande,LA Orthodox,9,10.0,1.0,0.0,1.0,4.0,111.11,10.0,44.44,11.11
cd8d2859,DG Nalkande,Right-arm leg-spin,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
cd8d2859,DG Nalkande,Right-arm pace,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
73ad96ed,DJ Hooda,Fast-Medium,57,66.0,4.0,8.0,1.0,22.0,115.79,16.5,38.6,15.79
73ad96ed,DJ Hooda,LA Orthodox,16,15.0,1.0,0.0,0.0,5.0,93.75,15.0,31.25,0.0
73ad96ed,DJ Hooda,Left-arm pace,20,27.0,2.0,3.0,1.0,9.0,135.0,13.5,45.0,20.0
73ad96ed,DJ Hooda,Right-arm leg-spin,21,27.0,3.0,2.0,0.0,5.0,128.57,9.0,23.81,9.52
73ad96ed,DJ Hooda,Right-arm off-spin,5,0.0,2.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0
73ad96ed,DJ Hooda,Right-arm pace,37,48.0,2.0,5.0,2.0,15.0,129.73,24.0,40.54,18.92
73ad96ed,DJ Hooda,Wrist-spin,13,10.0,2.0,0.0,0.0,5.0,76.92,5.0,38.46,0.0
eade4650,DJ Mitchell,Fast-Medium,45,60.0,2.0,6.0,2.0,16.0,133.33,30.0,35.56,17.78
eade4650,DJ Mitchell,LA Orthodox,11,18.0,1.0,1.0,1.0,3.0,163.64,18.0,27.27,18.18
eade4650,DJ Mitchell,Left-arm orthodox,7,15.0,0.0,2.0,0.0,0.0,214.29,,0.0,28.57
eade4650,DJ Mitchell,Left-arm pace,30,31.0,3.0,3.0,0.0,10.0,103.33,10.33,33.33,10.0
eade4650,DJ Mitchell,Right-arm leg-spin,17,29.0,1.0,3.0,1.0,2.0,170.59,29.0,11.76,23.53
eade4650,DJ Mitchell,Right-arm off-spin,13,21.0,1.0,1.0,1.0,3.0,161.54,21.0,23.08,15.38
eade4650,DJ Mitchell,Right-arm pace,34,58.0,2.0,6.0,2.0,6.0,170.59,29.0,17.65,23.53
eade4650,DJ Mitchell,Wrist-spin,4,4.0,0.0,0.0,0.0,1.0,100.0,,25.0,0.0
7f048519,DJ Willey,Fast-Medium,4,7.0,0.0,1.0,0.0,0.0,175.0,,0.0,25.0
7f048519,DJ Willey,Right-arm leg-spin,9,8.0,0.0,1.0,0.0,4.0,88.89,,44.44,11.11
7f048519,DJ Willey,Right-arm off-spin,9,6.0,0.0,0.0,0.0,4.0,66.67,,44.44,0.0
7f048519,DJ Willey,Right-arm pace,7,12.0,0.0,2.0,0.0,2.0,171.43,,28.57,28.57
23eeb873,DL Chahar,Fast-Medium,18,35.0,0.0,3.0,2.0,3.0,194.44,,16.67,27.78
23eeb873,DL Chahar,LA Orthodox,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
23eeb873,DL Chahar,Right-arm leg-spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
23eeb873,DL Chahar,Right-arm pace,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
23eeb873,DL Chahar,Wrist-spin,4,1.0,0.0,0.0,0.0,3.0,25.0,,75.0,0.0
df5a6881,DP Conway,Fast-Medium,149,215.0,3.0,31.0,4.0,46.0,144.3,71.67,30.87,23.49
df5a6881,DP Conway,LA Orthodox,17,23.0,1.0,0.0,2.0,5.0,135.29,23.0,29.41,11.76
df5a6881,DP Conway,Left-arm pace,14,20.0,0.0,3.0,0.0,4.0,142.86,,28.57,21.43
df5a6881,DP Conway,Off-Spin/Leg-Spin,4,11.0,0.0,2.0,0.0,0.0,275.0,,0.0,50.0
df5a6881,DP Conway,Right-arm leg-spin,70,109.0,3.0,9.0,4.0,19.0,155.71,36.33,27.14,18.57
df5a6881,DP Conway,Right-arm off-spin,45,56.0,1.0,4.0,2.0,13.0,124.44,56.0,28.89,13.33
df5a6881,DP Conway,Right-arm pace,100,124.0,4.0,14.0,5.0,44.0,124.0,31.0,44.0,19.0
df5a6881,DP Conway,Wrist-spin,28,29.0,1.0,2.0,0.0,8.0,103.57,29.0,28.57,7.14
13fc5c6d,DS Rathi,Fast-Medium,3,1.0,1.0,0.0,0.0,2.0,33.33,1.0,66.67,0.0
bcf325d2,Dhruv Jurel,Fast-Medium,112,206.0,6.0,21.0,10.0,28.0,183.93,34.33,25.0,27.68
bcf325d2,Dhruv Jurel,LA Orthodox,61,75.0,0.0,6.0,3.0,22.0,122.95,,36.07,14.75
bcf325d2,Dhruv Jurel,Left-arm orthodox,4,9.0,0.0,2.0,0.0,1.0,225.0,,25.0,50.0
bcf325d2,Dhruv Jurel,Left-arm pace,38,42.0,3.0,3.0,1.0,10.0,110.53,14.0,26.32,10.53
bcf325d2,Dhruv Jurel,Right-arm leg-spin,42,60.0,1.0,1.0,5.0,14.0,142.86,60.0,33.33,14.29
bcf325d2,Dhruv Jurel,Right-arm off-spin,13,10.0,2.0,0.0,1.0,8.0,76.92,5.0,61.54,7.69
bcf325d2,Dhruv Jurel,Right-arm pace,75,143.0,4.0,10.0,10.0,15.0,190.67,35.75,20.0,26.67
bcf325d2,Dhruv Jurel,Wrist-spin,21,30.0,2.0,4.0,0.0,5.0,142.86,15.0,23.81,19.05
3355b542,F du Plessis,Fast-Medium,162,266.0,6.0,28.0,14.0,51.0,164.2,44.33,31.48,25.93
3355b542,F du Plessis,LA Orthodox,140,191.0,4.0,12.0,9.0,38.0,136.43,47.75,27.14,15.0
3355b542,F du Plessis,Left-arm orthodox,5,17.0,0.0,1.0,2.0,1.0,340.0,,20.0,60.0
3355b542,F du Plessis,Left-arm pace,79,98.0,7.0,10.0,4.0,33.0,124.05,14.0,41.77,17.72
3355b542,F du Plessis,Off-Spin/Leg-Spin,4,7.0,0.0,1.0,0.0,0.0,175.0,,0.0,25.0
3355b542,F du Plessis,Right-arm leg-spin,79,109.0,4.0,4.0,4.0,12.0,137.97,27.25,15.19,10.13
3355b542,F du Plessis,Right-arm off-spin,26,29.0,3.0,2.0,1.0,8.0,111.54,9.67,30.77,11.54
3355b542,F du Plessis,Right-arm pace,151,252.0,8.0,35.0,8.0,50.0,166.89,31.5,33.11,28.48
3355b542,F du Plessis,Wrist-spin,10,8.0,1.0,0.0,0.0,3.0,80.0,8.0,30.0,0.0
e9c7f0d0,Fazalhaq Farooqi,Left-arm pace,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
e9c7f0d0,Fazalhaq Farooqi,Right-arm leg-spin,3,1.0,0.0,0.0,0.0,2.0,33.33,,66.67,0.0
3204c99f,G Coetzee,Fast-Medium,2,1.0,0.0,0.0,0.0,0.0,50.0,,0.0,0.0
3204c99f,G Coetzee,Left-arm pace,7,6.0,1.0,1.0,0.0,4.0,85.71,6.0,57.14,14.29
3204c99f,G Coetzee,Right-arm leg-spin,5,1.0,1.0,0.0,0.0,4.0,20.0,1.0,80.0,0.0
3204c99f,G Coetzee,Right-arm pace,7,11.0,3.0,1.0,1.0,5.0,157.14,3.67,71.43,28.57
3204c99f,G Coetzee,Wrist-spin,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
9a46c4e5,GD Phillips,Fast-Medium,3,1.0,1.0,0.0,0.0,2.0,33.33,1.0,66.67,0.0
9a46c4e5,GD Phillips,LA Orthodox,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
9a46c4e5,GD Phillips,Right-arm leg-spin,2,3.0,0.0,0.0,0.0,0.0,150.0,,0.0,0.0
9a46c4e5,GD Phillips,Right-arm pace,1,4.0,0.0,1.0,0.0,0.0,400.0,,0.0,100.0
b681e71e,GJ Maxwell,Fast-Medium,38,80.0,0.0,9.0,4.0,9.0,210.53,,23.68,34.21
b681e71e,GJ Maxwell,LA Orthodox,20,29.0,3.0,0.0,3.0,7.0,145.0,9.67,35.0,15.0
b681e71e,GJ Maxwell,Left-arm pace,14,23.0,2.0,2.0,2.0,7.0,164.29,11.5,50.0,28.57
b681e71e,GJ Maxwell,Right-arm leg-spin,33,46.0,3.0,2.0,3.0,11.0,139.39,15.33,33.33,15.15
b681e71e,GJ Maxwell,Right-arm off-spin,30,32.0,5.0,5.0,0.0,14.0,106.67,6.4,46.67,16.67
b681e71e,GJ Maxwell,Right-arm pace,48,82.0,6.0,8.0,5.0,17.0,170.83,13.67,35.42,27.08
b681e71e,GJ Maxwell,Wrist-spin,5,11.0,1.0,1.0,1.0,2.0,220.0,11.0,40.0,40.0
9f77963a,Gulbadin Naib,Fast-Medium,2,1.0,1.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0
9f77963a,Gulbadin Naib,Right-arm leg-spin,5,13.0,0.0,1.0,1.0,0.0,260.0,,0.0,40.0
9f77963a,Gulbadin Naib,Right-arm pace,4,2.0,0.0,0.0,0.0,2.0,50.0,,50.0,0.0
235c2bb6,H Klaasen,Fast-Medium,131,199.0,6.0,17.0,8.0,30.0,151.91,33.17,22.9,19.08
235c2bb6,H Klaasen,LA Orthodox,87,116.0,5.0,5.0,7.0,25.0,133.33,23.2,28.74,13.79
235c2bb6,H Klaasen,Left-arm orthodox,12,32.0,0.0,3.0,2.0,1.0,266.67,,8.33,41.67
235c2bb6,H Klaasen,Left-arm pace,28,58.0,0.0,3.0,5.0,9.0,207.14,,32.14,28.57
235c2bb6,H Klaasen,Right-arm leg-spin,92,167.0,3.0,6.0,14.0,23.0,181.52,55.67,25.0,21.74
235c2bb6,H Klaasen,Right-arm off-spin,82,151.0,1.0,6.0,12.0,17.0,184.15,151.0,20.73,21.95
235c2bb6,H Klaasen,Right-arm pace,193,349.0,12.0,32.0,17.0,44.0,180.83,29.08,22.8,25.39
235c2bb6,H Klaasen,Wrist-spin,36,88.0,0.0,6.0,8.0,6.0,244.44,,16.67,38.89
4ae1755b,HC Brook,Fast-Medium,24,16.0,1.0,2.0,0.0,14.0,66.67,16.0,58.33,8.33
4ae1755b,HC Brook,LA Orthodox,5,2.0,1.0,0.0,0.0,3.0,40.0,2.0,60.0,0.0
4ae1755b,HC Brook,Left-arm orthodox,3,5.0,0.0,1.0,0.0,1.0,166.67,,33.33,33.33
4ae1755b,HC Brook,Left-arm pace,19,17.0,1.0,3.0,0.0,12.0,89.47,17.0,63.16,15.79
4ae1755b,HC Brook,Right-arm leg-spin,17,16.0,2.0,1.0,0.0,7.0,94.12,8.0,41.18,5.88
4ae1755b,HC Brook,Right-arm off-spin,21,24.0,0.0,2.0,0.0,4.0,114.29,,19.05,9.52
4ae1755b,HC Brook,Right-arm pace,32,59.0,2.0,9.0,2.0,12.0,184.38,29.5,37.5,34.38
dbe50b21,HH Pandya,Fast-Medium,135,173.0,10.0,16.0,7.0,51.0,128.15,17.3,37.78,17.04
dbe50b21,HH Pandya,LA Orthodox,64,66.0,3.0,3.0,4.0,28.0,103.13,22.0,43.75,10.94
dbe50b21,HH Pandya,Left-arm pace,25,33.0,2.0,3.0,1.0,10.0,132.0,16.5,40.0,16.0
dbe50b21,HH Pandya,Right-arm leg-spin,62,108.0,3.0,9.0,5.0,13.0,174.19,36.0,20.97,22.58
dbe50b21,HH Pandya,Right-arm off-spin,18,22.0,1.0,0.0,2.0,7.0,122.22,22.0,38.89,11.11
dbe50b21,HH Pandya,Right-arm pace,100,150.0,8.0,9.0,8.0,30.0,150.0,18.75,30.0,17.0
dbe50b21,HH Pandya,Wrist-spin,25,32.0,0.0,3.0,1.0,7.0,128.0,,28.0,16.0
0c9652b0,HR Shokeen,Fast-Medium,1,0.0,0.0,0.0,0.0,1.0,0.0,,100.0,0.0
0c9652b0,HR Shokeen,Right-arm pace,4,6.0,1.0,1.0,0.0,1.0,150.0,6.0,25.0,25.0
f986ca1a,HV Patel,Fast-Medium,10,11.0,1.0,0.0,0.0,1.0,110.0,11.0,10.0,0.0
f986ca1a,HV Patel,LA Orthodox,5,7.0,1.0,0.0,1.0,3.0,140.0,7.0,60.0,20.0
f986ca1a,HV Patel,Left-arm pace,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
f986ca1a,HV Patel,Right-arm leg-spin,4,2.0,0.0,0.0,0.0,2.0,50.0,,50.0,0.0
f986ca1a,HV Patel,Right-arm off-spin,3,1.0,1.0,0.0,0.0,2.0,33.33,1.0,66.67,0.0
f986ca1a,HV Patel,Right-arm pace,6,3.0,0.0,0.0,0.0,2.0,50.0,,33.33,0.0
f986ca1a,HV Patel,Wrist-spin,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
c05edf8e,Harpreet Brar,Fast-Medium,23,29.0,2.0,2.0,1.0,9.0,126.09,14.5,39.13,13.04
c05edf8e,Harpreet Brar,LA Orthodox,8,18.0,1.0,2.0,1.0,2.0,225.0,18.0,25.0,37.5
c05edf8e,Harpreet Brar,Left-arm pace,4,3.0,0.0,0.0,0.0,2.0,75.0,,50.0,0.0
c05edf8e,Harpreet Brar,Right-arm leg-spin,15,12.0,0.0,1.0,0.0,6.0,80.0,,40.0,6.67
c05edf8e,Harpreet Brar,Right-arm off-spin,2,3.0,0.0,0.0,0.0,0.0,150.0,,0.0,0.0
c05edf8e,Harpreet Brar,Right-arm pace,25,21.0,3.0,2.0,0.0,9.0,84.0,7.0,36.0,8.0
c05edf8e,Harpreet Brar,Wrist-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
28c78fb3,Harpreet Singh,Fast-Medium,15,11.0,0.0,2.0,0.0,9.0,73.33,,60.0,13.33
28c78fb3,Harpreet Singh,LA Orthodox,12,17.0,1.0,2.0,0.0,3.0,141.67,17.0,25.0,16.67
28c78fb3,Harpreet Singh,Left-arm pace,3,18.0,0.0,3.0,1.0,0.0,600.0,,0.0,133.33
28c78fb3,Harpreet Singh,Right-arm leg-spin,6,3.0,1.0,0.0,0.0,3.0,50.0,3.0,50.0,0.0
28c78fb3,Harpreet Singh,Right-arm off-spin,4,4.0,0.0,0.0,0.0,1.0,100.0,,25.0,0.0
28c78fb3,Harpreet Singh,Right-arm pace,15,16.0,1.0,1.0,1.0,7.0,106.67,16.0,46.67,13.33
77b1aa15,Harshit Rana,Fast-Medium,18,13.0,3.0,2.0,0.0,12.0,72.22,4.33,66.67,11.11
77b1aa15,Harshit Rana,LA Orthodox,11,23.0,0.0,1.0,2.0,4.0,209.09,,36.36,27.27
77b1aa15,Harshit Rana,Left-arm pace,8,3.0,2.0,0.0,0.0,4.0,37.5,1.5,50.0,0.0
77b1aa15,Harshit Rana,Right-arm leg-spin,7,6.0,0.0,1.0,0.0,3.0,85.71,,42.86,14.29
77b1aa15,Harshit Rana,Right-arm pace,8,12.0,0.0,1.0,1.0,4.0,150.0,,50.0,25.0
77b1aa15,Harshit Rana,Wrist-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
5bb1a1c4,I Sharma,Fast-Medium,5,1.0,0.0,0.0,0.0,4.0,20.0,,80.0,0.0
5bb1a1c4,I Sharma,Right-arm pace,3,1.0,0.0,0.0,0.0,2.0,33.33,,66.67,0.0
752f7486,Ishan Kishan,Fast-Medium,220,302.0,12.0,35.0,12.0,89.0,137.27,25.17,40.45,21.36
752f7486,Ishan Kishan,LA Orthodox,75,111.0,2.0,11.0,4.0,18.0,148.0,55.5,24.0,20.0
752f7486,Ishan Kishan,Left-arm orthodox,2,6.0,1.0,0.0,1.0,1.0,300.0,6.0,50.0,50.0
752f7486,Ishan Kishan,Left-arm pace,45,74.0,3.0,9.0,3.0,16.0,164.44,24.67,35.56,26.67
752f7486,Ishan Kishan,Off-Spin/Leg-Spin,4,2.0,0.0,0.0,0.0,2.0,50.0,,50.0,0.0
752f7486,Ishan Kishan,Right-arm leg-spin,76,87.0,6.0,10.0,1.0,28.0,114.47,14.5,36.84,14.47
752f7486,Ishan Kishan,Right-arm off-spin,51,68.0,3.0,4.0,5.0,22.0,133.33,22.67,43.14,17.65
752f7486,Ishan Kishan,Right-arm pace,150,248.0,7.0,20.0,16.0,47.0,165.33,35.43,31.33,24.0
752f7486,Ishan Kishan,Wrist-spin,12,22.0,1.0,2.0,1.0,2.0,183.33,22.0,16.67,25.0
9b6e1b3f,J Fraser-McGurk,Fast-Medium,69,135.0,1.0,15.0,10.0,32.0,195.65,135.0,46.38,36.23
9b6e1b3f,J Fraser-McGurk,LA Orthodox,15,34.0,0.0,0.0,5.0,5.0,226.67,,33.33,33.33
9b6e1b3f,J Fraser-McGurk,Left-arm pace,14,29.0,2.0,3.0,2.0,5.0,207.14,14.5,35.71,35.71
9b6e1b3f,J Fraser-McGurk,Right-arm leg-spin,19,43.0,2.0,3.0,4.0,6.0,226.32,21.5,31.58,36.84
9b6e1b3f,J Fraser-McGurk,Right-arm off-spin,7,30.0,0.0,3.0,3.0,1.0,428.57,,14.29,85.71
9b6e1b3f,J Fraser-McGurk,Right-arm pace,28,35.0,4.0,5.0,1.0,14.0,125.0,8.75,50.0,21.43
59559bc2,J Overton,Fast-Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
59559bc2,J Overton,Right-arm pace,6,15.0,0.0,1.0,1.0,1.0,250.0,,16.67,33.33
5574750c,JC Archer,Fast-Medium,26,31.0,4.0,1.0,3.0,14.0,119.23,7.75,53.85,15.38
5574750c,JC Archer,LA Orthodox,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
5574750c,JC Archer,Right-arm leg-spin,2,3.0,0.0,0.0,0.0,0.0,150.0,,0.0,0.0
5574750c,JC Archer,Right-arm pace,17,15.0,0.0,1.0,0.0,6.0,88.24,,35.29,5.88
99b75528,JC Buttler,Fast-Medium,215,317.0,11.0,32.0,13.0,78.0,147.44,28.82,36.28,20.93
99b75528,JC Buttler,LA Orthodox,62,82.0,2.0,5.0,5.0,19.0,132.26,41.0,30.65,16.13
99b75528,JC Buttler,Left-arm orthodox,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
99b75528,JC Buttler,Left-arm pace,82,132.0,3.0,19.0,2.0,24.0,160.98,44.0,29.27,25.61
99b75528,JC Buttler,Off-Spin/Left-Arm Orthodox,5,6.0,0.0,0.0,0.0,0.0,120.0,,0.0,0.0
99b75528,JC Buttler,Off-Spin/Leg-Spin,3,11.0,0.0,1.0,1.0,0.0,366.67,,0.0,66.67
99b75528,JC Buttler,Right-arm leg-spin,74,120.0,4.0,5.0,10.0,22.0,162.16,30.0,29.73,20.27
99b75528,JC Buttler,Right-arm off-spin,37,53.0,0.0,4.0,3.0,14.0,143.24,,37.84,18.92
99b75528,JC Buttler,Right-arm pace,167,227.0,4.0,27.0,5.0,54.0,135.93,56.75,32.34,19.16
99b75528,JC Buttler,Wrist-spin,28,32.0,1.0,3.0,0.0,10.0,114.29,32.0,35.71,10.71
1e66c162,JD Unadkat,Fast-Medium,14,7.0,0.0,1.0,0.0,9.0,50.0,,64.29,7.14
1e66c162,JD Unadkat,Left-arm pace,2,7.0,0.0,0.0,1.0,0.0,350.0,,0.0,50.0
1e66c162,JD Unadkat,Right-arm off-spin,5,3.0,1.0,0.0,0.0,2.0,60.0,3.0,40.0,0.0
1e66c162,JD Unadkat,Right-arm pace,8,13.0,1.0,2.0,0.0,2.0,162.5,13.0,25.0,25.0
a343262c,JE Root,Fast-Medium,6,5.0,0.0,1.0,0.0,4.0,83.33,,66.67,16.67
3c55c703,JG Bethell,Fast-Medium,10,20.0,0.0,3.0,1.0,4.0,200.0,,40.0,40.0
3c55c703,JG Bethell,LA Orthodox,8,8.0,1.0,1.0,0.0,3.0,100.0,8.0,37.5,12.5
3c55c703,JG Bethell,Left-arm pace,5,16.0,0.0,2.0,1.0,0.0,320.0,,0.0,60.0
3c55c703,JG Bethell,Right-arm pace,10,9.0,1.0,1.0,0.0,4.0,90.0,9.0,40.0,10.0
3c55c703,JG Bethell,Wrist-spin,6,14.0,0.0,2.0,1.0,3.0,233.33,,50.0,50.0
462411b3,JJ Bumrah,Fast-Medium,5,7.0,0.0,1.0,0.0,1.0,140.0,,20.0,20.0
462411b3,JJ Bumrah,LA Orthodox,1,0.0,0.0,0.0,0.0,1.0,0.0,,100.0,0.0
462411b3,JJ Bumrah,Left-arm pace,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
462411b3,JJ Bumrah,Right-arm leg-spin,3,1.0,0.0,0.0,0.0,2.0,33.33,,66.67,0.0
462411b3,JJ Bumrah,Right-arm pace,1,2.0,0.0,0.0,0.0,0.0,200.0,,0.0,0.0
d1c36f5c,JJ Roy,Fast-Medium,39,44.0,1.0,8.0,0.0,20.0,112.82,44.0,51.28,20.51
d1c36f5c,JJ Roy,LA Orthodox,25,36.0,2.0,5.0,1.0,8.0,144.0,18.0,32.0,24.0
d1c36f5c,JJ Roy,Left-arm orthodox,5,24.0,0.0,0.0,4.0,1.0,480.0,,20.0,80.0
d1c36f5c,JJ Roy,Left-arm pace,3,8.0,0.0,2.0,0.0,1.0,266.67,,33.33,66.67
d1c36f5c,JJ Roy,Off-Spin/Leg-Spin,4,9.0,0.0,2.0,0.0,1.0,225.0,,25.0,50.0
d1c36f5c,JJ Roy,Right-arm leg-spin,6,6.0,0.0,1.0,0.0,3.0,100.0,,50.0,16.67
d1c36f5c,JJ Roy,Right-arm pace,65,69.0,3.0,10.0,0.0,28.0,106.15,23.0,43.08,15.38
d1c36f5c,JJ Roy,Wrist-spin,7,8.0,1.0,0.0,1.0,4.0,114.29,8.0,57.14,14.29
abb83e27,JM Bairstow,Fast-Medium,89,161.0,2.0,18.0,8.0,26.0,180.9,80.5,29.21,29.21
abb83e27,JM Bairstow,LA Orthodox,32,65.0,2.0,7.0,4.0,10.0,203.13,32.5,31.25,34.38
abb83e27,JM Bairstow,Left-arm pace,14,17.0,1.0,2.0,1.0,7.0,121.43,17.0,50.0,21.43
abb83e27,JM Bairstow,Medium-Fast,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
